user_id,date_1,date_2,date_3
14397,2016-02-09,2000-01-01,2000-01-01
14398,2018-04-22,2000-01-01,2000-01-01
14399,2019-01-05,2000-01-01,2000-01-01
14400,2015-11-02,2000-01-01,2000-01-01
14401,2017-09-26,2017-09-27,2017-09-28
14402,2015-09-10,2000-01-01,2000-01-01
14403,2015-06-15,2000-01-01,2000-01-01
14404,2017-12-08,2000-01-01,2000-01-01
14405,2016-02-09,2000-01-01,2000-01-01
14406,2016-07-13,2016-07-14,2000-01-01
14407,2018-04-03,2000-01-01,2000-01-01
14408,2017-02-18,2000-01-01,2000-01-01
14409,2016-06-15,2016-06-16,2000-01-01
14410,2016-12-16,2000-01-01,2000-01-01
14411,2017-09-20,2000-01-01,2000-01-01
14412,2018-10-22,2000-01-01,2000-01-01
14413,2015-06-23,2000-01-01,2000-01-01
14414,2018-06-13,2000-01-01,2000-01-01
14415,2018-10-01,2000-01-01,2000-01-01
14416,2017-10-20,2000-01-01,2000-01-01
14417,2016-11-02,2016-11-03,2016-11-04
14418,2017-03-14,2000-01-01,2000-01-01
14419,2015-09-02,2000-01-01,2000-01-01
14420,2017-09-15,2000-01-01,2000-01-01
14421,2015-11-06,2000-01-01,2000-01-01
14422,2017-06-12,2000-01-01,2000-01-01
14423,2017-05-20,2000-01-01,2000-01-01
14424,2016-10-18,2000-01-01,2000-01-01
14425,2018-10-22,2000-01-01,2000-01-01
14426,2018-01-01,2000-01-01,2000-01-01
14427,2016-03-24,2000-01-01,2000-01-01
14428,2018-06-20,2000-01-01,2000-01-01
14430,2018-11-12,2000-01-01,2000-01-01
14431,2018-08-01,2000-01-01,2000-01-01
14432,2018-12-26,2000-01-01,2000-01-01
14433,2016-03-01,2000-01-01,2000-01-01
14434,2016-07-01,2000-01-01,2000-01-01
14435,2018-12-31,2019-01-01,2019-01-02
14436,2018-05-01,2018-05-02,2000-01-01
14438,2016-08-28,2000-01-01,2000-01-01
14439,2015-06-18,2015-06-19,2000-01-01
14440,2015-07-03,2000-01-01,2000-01-01
14442,2017-07-19,2000-01-01,2000-01-01
14443,2018-11-29,2000-01-01,2000-01-01
14444,2018-12-02,2000-01-01,2000-01-01
14445,2017-12-09,2000-01-01,2000-01-01
14446,2017-10-29,2017-10-30,2000-01-01
14447,2017-07-26,2017-07-27,2000-01-01
14448,2018-09-06,2000-01-01,2000-01-01
14449,2018-12-15,2018-12-16,2000-01-01
14450,2018-01-14,2000-01-01,2000-01-01
14451,2017-10-16,2000-01-01,2000-01-01
14452,2015-10-06,2000-01-01,2000-01-01
14453,2017-03-06,2000-01-01,2000-01-01
14454,2016-09-07,2016-09-08,2016-09-09
14455,2016-05-12,2000-01-01,2000-01-01
14456,2016-09-01,2016-09-02,2000-01-01
14457,2016-08-01,2016-08-02,2016-08-03
14458,2016-12-09,2000-01-01,2000-01-01
14460,2017-10-30,2000-01-01,2000-01-01
14461,2018-08-11,2000-01-01,2000-01-01
14462,2015-10-24,2000-01-01,2000-01-01
14463,2016-09-12,2000-01-01,2000-01-01
14464,2016-09-20,2000-01-01,2000-01-01
14465,2015-08-07,2000-01-01,2000-01-01
14466,2017-07-28,2000-01-01,2000-01-01
14467,2015-10-24,2000-01-01,2000-01-01
14468,2017-03-03,2000-01-01,2000-01-01
14469,2015-09-17,2015-09-18,2015-09-19
14471,2018-10-29,2018-10-30,2000-01-01
14472,2016-05-31,2000-01-01,2000-01-01
14473,2018-05-07,2000-01-01,2018-05-09
14474,2015-07-06,2000-01-01,2000-01-01
14475,2018-03-13,2000-01-01,2000-01-01
14476,2016-09-21,2000-01-01,2000-01-01
14477,2016-09-21,2000-01-01,2000-01-01
14478,2016-06-25,2016-06-26,2000-01-01
14479,2018-03-27,2000-01-01,2000-01-01
14480,2017-11-10,2000-01-01,2000-01-01
14481,2015-06-17,2000-01-01,2000-01-01
14482,2018-05-21,2000-01-01,2000-01-01
14483,2017-08-05,2000-01-01,2000-01-01
14484,2016-04-30,2000-01-01,2000-01-01
14485,2017-09-12,2000-01-01,2000-01-01
14486,2015-06-15,2000-01-01,2000-01-01
14487,2018-08-23,2000-01-01,2000-01-01
14488,2015-09-08,2000-01-01,2000-01-01
14489,2016-05-30,2000-01-01,2000-01-01
14490,2018-04-13,2000-01-01,2018-04-15
14491,2016-08-19,2000-01-01,2000-01-01
14492,2017-08-17,2000-01-01,2000-01-01
14493,2016-03-21,2000-01-01,2000-01-01
14494,2015-07-12,2000-01-01,2000-01-01
14495,2017-01-03,2000-01-01,2000-01-01
14496,2018-05-27,2000-01-01,2000-01-01
14497,2017-04-19,2000-01-01,2000-01-01
14498,2018-07-31,2018-08-01,2000-01-01
14499,2018-03-11,2018-03-12,2000-01-01
14500,2018-07-30,2000-01-01,2000-01-01
14501,2018-04-26,2000-01-01,2000-01-01
14502,2018-02-06,2000-01-01,2000-01-01
14503,2017-03-28,2000-01-01,2000-01-01
14504,2015-12-27,2000-01-01,2000-01-01
14505,2018-09-16,2000-01-01,2000-01-01
14506,2016-10-26,2000-01-01,2000-01-01
14507,2018-12-24,2000-01-01,2018-12-26
14508,2018-04-19,2000-01-01,2000-01-01
14509,2018-08-08,2000-01-01,2000-01-01
14510,2015-07-06,2000-01-01,2000-01-01
14511,2018-07-19,2000-01-01,2000-01-01
14512,2018-02-23,2000-01-01,2000-01-01
14513,2016-06-24,2000-01-01,2000-01-01
14514,2017-09-02,2000-01-01,2000-01-01
14515,2018-05-24,2000-01-01,2000-01-01
14516,2018-10-09,2018-10-10,2018-10-11
14517,2018-03-28,2000-01-01,2000-01-01
14519,2018-12-03,2000-01-01,2000-01-01
14520,2016-02-27,2000-01-01,2000-01-01
14521,2018-12-17,2000-01-01,2000-01-01
14522,2018-06-25,2000-01-01,2000-01-01
14523,2017-11-27,2000-01-01,2000-01-01
14524,2015-10-01,2000-01-01,2000-01-01
14525,2015-06-28,2000-01-01,2015-06-30
14526,2018-01-24,2000-01-01,2000-01-01
14527,2018-10-27,2000-01-01,2000-01-01
14528,2015-10-24,2015-10-25,2015-10-26
14529,2019-01-16,2000-01-01,2000-01-01
14530,2017-08-02,2000-01-01,2000-01-01
14531,2017-10-07,2000-01-01,2000-01-01
14532,2018-07-19,2000-01-01,2000-01-01
14533,2016-08-19,2000-01-01,2000-01-01
14534,2015-06-17,2015-06-18,2000-01-01
14535,2017-09-14,2000-01-01,2000-01-01
14536,2016-10-26,2000-01-01,2000-01-01
14537,2018-05-30,2000-01-01,2000-01-01
14538,2016-03-14,2000-01-01,2000-01-01
14539,2015-07-19,2015-07-20,2000-01-01
14540,2018-07-22,2018-07-23,2018-07-24
14541,2018-01-27,2018-01-28,2000-01-01
14542,2016-10-19,2000-01-01,2000-01-01
14543,2016-10-12,2016-10-13,2000-01-01
14544,2018-03-11,2018-03-12,2000-01-01
14545,2016-11-17,2016-11-18,2000-01-01
14546,2016-11-14,2000-01-01,2000-01-01
14547,2017-05-30,2000-01-01,2000-01-01
14548,2017-08-11,2000-01-01,2000-01-01
14549,2018-11-19,2000-01-01,2000-01-01
14550,2015-06-17,2015-06-18,2015-06-19
14551,2018-02-09,2018-02-10,2000-01-01
14552,2018-11-19,2018-11-20,2000-01-01
14553,2018-08-11,2000-01-01,2000-01-01
14554,2015-07-03,2000-01-01,2000-01-01
14555,2019-01-04,2019-01-05,2019-01-06
14556,2017-12-15,2000-01-01,2000-01-01
14557,2018-08-01,2018-08-02,2000-01-01
14558,2018-06-01,2000-01-01,2018-06-03
14559,2016-11-05,2016-11-06,2016-11-07
14561,2015-06-29,2015-06-30,2015-07-01
14562,2018-08-21,2000-01-01,2000-01-01
14563,2018-06-20,2000-01-01,2000-01-01
14564,2018-12-11,2018-12-12,2000-01-01
14565,2016-10-01,2016-10-02,2000-01-01
14566,2018-10-30,2000-01-01,2000-01-01
14567,2016-08-22,2016-08-23,2016-08-24
14568,2015-07-04,2000-01-01,2000-01-01
14569,2017-06-12,2017-06-13,2017-06-14
14570,2015-06-15,2000-01-01,2000-01-01
14571,2017-12-01,2000-01-01,2000-01-01
14572,2018-12-22,2018-12-23,2000-01-01
14573,2015-06-26,2000-01-01,2000-01-01
14574,2016-10-02,2000-01-01,2000-01-01
14575,2016-03-01,2016-03-02,2000-01-01
14576,2018-12-06,2000-01-01,2000-01-01
14577,2018-06-21,2000-01-01,2000-01-01
14578,2016-05-14,2000-01-01,2000-01-01
14579,2018-07-03,2000-01-01,2000-01-01
14580,2018-02-02,2018-02-03,2000-01-01
14581,2018-02-01,2018-02-02,2000-01-01
14582,2015-06-27,2000-01-01,2000-01-01
14583,2017-06-01,2017-06-02,2000-01-01
14584,2017-12-07,2000-01-01,2000-01-01
14585,2016-09-19,2000-01-01,2000-01-01
14586,2016-07-12,2000-01-01,2000-01-01
14587,2018-09-05,2000-01-01,2000-01-01
14588,2015-07-06,2000-01-01,2000-01-01
14589,2015-10-14,2000-01-01,2000-01-01
14590,2018-04-29,2000-01-01,2000-01-01
14591,2018-09-16,2000-01-01,2000-01-01
14592,2018-07-30,2018-07-31,2000-01-01
14593,2015-06-15,2015-06-16,2000-01-01
14594,2018-10-21,2000-01-01,2000-01-01
14595,2015-09-09,2000-01-01,2000-01-01
14596,2015-09-15,2015-09-16,2015-09-17
14597,2018-08-11,2000-01-01,2000-01-01
14598,2015-08-28,2000-01-01,2000-01-01
14599,2015-06-15,2000-01-01,2000-01-01
14600,2016-03-11,2016-03-12,2000-01-01
14601,2018-11-16,2000-01-01,2000-01-01
14602,2018-03-01,2000-01-01,2000-01-01
14603,2015-07-06,2000-01-01,2000-01-01
14604,2018-11-20,2000-01-01,2000-01-01
14605,2015-06-21,2015-06-22,2000-01-01
14606,2018-07-11,2000-01-01,2000-01-01
14607,2018-04-10,2018-04-11,2018-04-12
14608,2018-11-08,2000-01-01,2000-01-01
14609,2015-11-20,2000-01-01,2000-01-01
14610,2016-02-07,2000-01-01,2000-01-01
14612,2016-10-26,2016-10-27,2000-01-01
14613,2017-09-17,2000-01-01,2000-01-01
14614,2018-08-16,2018-08-17,2000-01-01
14615,2017-06-15,2000-01-01,2000-01-01
14616,2016-03-03,2016-03-04,2016-03-05
14617,2017-04-30,2000-01-01,2000-01-01
14618,2015-06-23,2000-01-01,2000-01-01
14619,2016-12-31,2017-01-01,2000-01-01
14620,2015-11-11,2000-01-01,2000-01-01
14621,2016-01-12,2000-01-01,2000-01-01
14622,2018-10-10,2000-01-01,2000-01-01
14623,2017-11-19,2000-01-01,2000-01-01
14624,2017-11-25,2000-01-01,2000-01-01
14625,2017-02-15,2017-02-16,2000-01-01
14626,2017-05-22,2000-01-01,2000-01-01
14627,2018-11-03,2000-01-01,2000-01-01
14629,2016-10-23,2016-10-24,2000-01-01
14630,2015-06-18,2015-06-19,2000-01-01
14631,2015-07-06,2000-01-01,2000-01-01
14632,2018-06-17,2018-06-18,2000-01-01
14633,2016-05-20,2000-01-01,2000-01-01
14634,2018-09-04,2018-09-05,2018-09-06
14635,2018-08-30,2000-01-01,2000-01-01
14636,2016-02-26,2000-01-01,2000-01-01
14637,2016-12-25,2016-12-26,2000-01-01
14638,2017-11-24,2000-01-01,2000-01-01
14639,2016-11-09,2000-01-01,2000-01-01
14640,2018-03-15,2000-01-01,2000-01-01
14641,2016-09-21,2016-09-22,2016-09-23
14642,2019-01-18,2000-01-01,2000-01-01
14643,2017-09-11,2000-01-01,2000-01-01
14644,2015-07-04,2000-01-01,2000-01-01
14645,2015-07-05,2015-07-06,2000-01-01
14646,2018-07-07,2000-01-01,2000-01-01
14647,2015-06-15,2000-01-01,2000-01-01
14648,2017-08-21,2017-08-22,2017-08-23
14649,2016-06-16,2016-06-17,2000-01-01
14650,2019-01-08,2000-01-01,2000-01-01
14651,2017-10-27,2000-01-01,2000-01-01
14652,2016-11-13,2000-01-01,2000-01-01
14653,2015-09-30,2000-01-01,2000-01-01
14654,2018-11-28,2000-01-01,2000-01-01
14655,2015-06-27,2000-01-01,2000-01-01
14656,2015-06-15,2000-01-01,2000-01-01
14658,2015-10-02,2000-01-01,2015-10-04
14659,2017-01-15,2000-01-01,2000-01-01
14660,2018-12-02,2000-01-01,2000-01-01
14661,2016-05-10,2016-05-11,2000-01-01
14662,2015-07-07,2000-01-01,2000-01-01
14663,2016-10-03,2000-01-01,2000-01-01
14664,2018-03-22,2000-01-01,2000-01-01
14665,2017-02-13,2017-02-14,2017-02-15
14666,2017-01-31,2000-01-01,2000-01-01
14667,2016-04-10,2016-04-11,2016-04-12
14668,2016-12-30,2000-01-01,2000-01-01
14669,2016-08-21,2016-08-22,2016-08-23
14670,2015-12-01,2000-01-01,2000-01-01
14671,2018-11-09,2000-01-01,2000-01-01
14672,2018-03-13,2000-01-01,2000-01-01
14673,2017-10-12,2017-10-13,2000-01-01
14674,2015-08-19,2000-01-01,2000-01-01
14675,2018-11-04,2000-01-01,2000-01-01
14676,2017-05-01,2017-05-02,2000-01-01
14677,2018-03-07,2000-01-01,2000-01-01
14678,2018-06-30,2000-01-01,2000-01-01
14679,2015-06-15,2000-01-01,2000-01-01
14680,2017-09-07,2017-09-08,2000-01-01
14681,2016-04-04,2000-01-01,2000-01-01
14682,2018-01-20,2000-01-01,2000-01-01
14683,2017-11-10,2017-11-11,2017-11-12
14684,2019-01-09,2000-01-01,2000-01-01
14685,2015-07-08,2000-01-01,2000-01-01
14686,2018-06-04,2000-01-01,2000-01-01
14687,2018-04-02,2000-01-01,2000-01-01
14688,2017-08-11,2017-08-12,2000-01-01
14689,2016-12-27,2000-01-01,2000-01-01
14690,2018-04-08,2000-01-01,2000-01-01
14691,2016-06-01,2000-01-01,2000-01-01
14692,2015-06-20,2015-06-21,2000-01-01
14694,2017-09-17,2017-09-18,2017-09-19
14695,2018-09-03,2000-01-01,2000-01-01
14696,2018-02-04,2000-01-01,2000-01-01
14697,2018-03-18,2000-01-01,2000-01-01
14698,2019-01-03,2000-01-01,2000-01-01
14699,2016-02-03,2000-01-01,2000-01-01
14700,2016-12-18,2000-01-01,2000-01-01
14701,2017-01-30,2000-01-01,2000-01-01
14702,2015-09-29,2000-01-01,2000-01-01
14703,2017-07-18,2000-01-01,2000-01-01
14704,2017-05-24,2017-05-25,2000-01-01
14705,2015-11-27,2000-01-01,2000-01-01
14706,2017-07-04,2000-01-01,2000-01-01
14707,2018-12-01,2000-01-01,2000-01-01
14708,2016-01-28,2000-01-01,2000-01-01
14709,2015-06-24,2000-01-01,2000-01-01
14710,2018-11-12,2000-01-01,2000-01-01
14711,2017-05-24,2000-01-01,2000-01-01
14712,2016-09-06,2016-09-07,2000-01-01
14713,2017-06-28,2017-06-29,2000-01-01
14714,2017-03-09,2000-01-01,2017-03-11
14715,2018-10-05,2000-01-01,2000-01-01
14716,2015-12-21,2000-01-01,2000-01-01
14717,2017-02-17,2000-01-01,2000-01-01
14718,2017-05-20,2000-01-01,2000-01-01
14719,2018-01-11,2000-01-01,2000-01-01
14720,2018-11-03,2000-01-01,2000-01-01
14721,2015-06-15,2000-01-01,2000-01-01
14722,2017-10-30,2000-01-01,2000-01-01
14724,2018-12-25,2000-01-01,2000-01-01
14725,2019-01-07,2019-01-08,2000-01-01
14726,2018-04-28,2000-01-01,2000-01-01
14727,2017-05-01,2000-01-01,2000-01-01
14728,2016-05-08,2000-01-01,2000-01-01
14729,2017-09-04,2000-01-01,2000-01-01
14730,2016-07-11,2000-01-01,2000-01-01
14731,2018-09-22,2000-01-01,2000-01-01
14732,2018-04-12,2000-01-01,2000-01-01
14733,2017-09-29,2000-01-01,2000-01-01
14736,2017-10-30,2000-01-01,2000-01-01
14737,2016-11-07,2000-01-01,2000-01-01
14738,2015-06-20,2000-01-01,2000-01-01
14739,2015-06-29,2000-01-01,2000-01-01
14740,2018-03-21,2000-01-01,2018-03-23
14741,2018-07-12,2000-01-01,2000-01-01
14742,2016-09-07,2000-01-01,2000-01-01
14743,2017-06-02,2000-01-01,2000-01-01
14744,2018-11-30,2000-01-01,2000-01-01
14745,2016-03-15,2000-01-01,2000-01-01
14746,2015-06-27,2000-01-01,2000-01-01
14747,2016-06-30,2000-01-01,2000-01-01
14748,2017-08-18,2000-01-01,2000-01-01
14749,2016-09-15,2016-09-16,2000-01-01
14750,2018-02-06,2000-01-01,2000-01-01
14751,2016-09-13,2000-01-01,2000-01-01
14752,2015-11-02,2000-01-01,2000-01-01
14753,2015-06-15,2015-06-16,2015-06-17
14754,2018-01-29,2000-01-01,2000-01-01
14755,2017-04-19,2000-01-01,2000-01-01
14756,2018-07-02,2000-01-01,2000-01-01
14757,2015-09-01,2000-01-01,2000-01-01
14758,2018-12-21,2000-01-01,2000-01-01
14759,2016-10-26,2000-01-01,2000-01-01
14760,2019-01-01,2000-01-01,2000-01-01
14761,2018-11-07,2000-01-01,2000-01-01
14762,2017-08-30,2017-08-31,2017-09-01
14763,2018-09-05,2000-01-01,2000-01-01
14764,2018-10-15,2000-01-01,2000-01-01
14765,2017-04-08,2000-01-01,2000-01-01
14766,2016-09-14,2000-01-01,2000-01-01
14767,2018-10-25,2000-01-01,2000-01-01
14768,2017-10-13,2000-01-01,2000-01-01
14769,2017-02-01,2000-01-01,2000-01-01
14770,2018-07-18,2000-01-01,2000-01-01
14771,2017-02-05,2017-02-06,2000-01-01
14772,2016-02-14,2000-01-01,2000-01-01
14773,2015-08-09,2000-01-01,2000-01-01
14774,2015-11-23,2000-01-01,2000-01-01
14775,2017-11-30,2000-01-01,2000-01-01
14776,2017-07-10,2017-07-11,2000-01-01
14777,2016-08-24,2000-01-01,2000-01-01
14778,2017-05-19,2000-01-01,2000-01-01
14779,2017-06-26,2000-01-01,2000-01-01
14780,2017-09-02,2017-09-03,2017-09-04
14781,2016-11-21,2000-01-01,2000-01-01
14782,2016-01-31,2000-01-01,2000-01-01
14783,2018-11-23,2000-01-01,2000-01-01
14784,2018-03-17,2000-01-01,2000-01-01
14785,2015-10-17,2000-01-01,2000-01-01
14786,2017-10-30,2017-10-31,2000-01-01
14787,2015-06-29,2000-01-01,2000-01-01
14788,2015-10-28,2000-01-01,2000-01-01
14789,2017-01-06,2000-01-01,2000-01-01
14790,2018-05-07,2018-05-08,2000-01-01
14791,2015-11-07,2015-11-08,2000-01-01
14792,2017-02-27,2000-01-01,2000-01-01
14793,2016-02-10,2000-01-01,2000-01-01
14794,2017-05-18,2000-01-01,2000-01-01
14795,2015-09-27,2000-01-01,2000-01-01
14796,2017-10-23,2000-01-01,2000-01-01
14797,2017-01-23,2000-01-01,2000-01-01
14798,2018-12-18,2000-01-01,2000-01-01
14799,2017-12-13,2000-01-01,2000-01-01
14800,2018-10-12,2018-10-13,2018-10-14
14801,2016-12-07,2000-01-01,2000-01-01
14802,2017-12-04,2000-01-01,2000-01-01
14803,2015-08-05,2000-01-01,2000-01-01
14804,2018-11-22,2018-11-23,2018-11-24
14805,2015-06-24,2015-06-25,2000-01-01
14806,2018-08-31,2000-01-01,2000-01-01
14808,2018-01-11,2000-01-01,2000-01-01
14809,2015-07-18,2000-01-01,2000-01-01
14810,2015-06-15,2015-06-16,2000-01-01
14811,2015-09-13,2015-09-14,2015-09-15
14812,2018-02-25,2000-01-01,2000-01-01
14813,2016-11-22,2000-01-01,2000-01-01
14814,2015-07-12,2000-01-01,2000-01-01
14815,2018-05-31,2000-01-01,2000-01-01
14816,2017-07-15,2017-07-16,2000-01-01
14817,2017-11-05,2000-01-01,2000-01-01
14818,2018-03-21,2000-01-01,2000-01-01
14819,2015-12-14,2000-01-01,2000-01-01
14820,2015-06-24,2015-06-25,2015-06-26
14821,2018-03-02,2000-01-01,2018-03-04
14822,2018-10-13,2000-01-01,2000-01-01
14823,2018-03-21,2000-01-01,2000-01-01
14824,2015-10-14,2000-01-01,2000-01-01
14825,2018-03-22,2000-01-01,2000-01-01
14826,2018-07-03,2000-01-01,2000-01-01
14827,2018-10-03,2000-01-01,2000-01-01
14828,2018-03-31,2018-04-01,2000-01-01
14829,2019-01-03,2000-01-01,2000-01-01
14830,2016-04-11,2000-01-01,2000-01-01
14831,2018-12-06,2000-01-01,2000-01-01
14832,2016-01-31,2000-01-01,2000-01-01
14833,2015-11-19,2000-01-01,2000-01-01
14835,2015-07-15,2000-01-01,2000-01-01
14836,2018-11-19,2000-01-01,2000-01-01
14837,2018-06-06,2000-01-01,2000-01-01
14838,2018-01-02,2000-01-01,2000-01-01
14839,2018-12-18,2000-01-01,2000-01-01
14840,2017-11-22,2000-01-01,2000-01-01
14841,2017-09-18,2017-09-19,2000-01-01
14842,2018-02-11,2018-02-12,2000-01-01
14843,2017-12-25,2000-01-01,2000-01-01
14844,2015-10-04,2000-01-01,2000-01-01
14845,2017-05-24,2000-01-01,2000-01-01
14846,2016-08-31,2000-01-01,2000-01-01
14847,2018-05-18,2018-05-19,2000-01-01
14848,2017-01-13,2017-01-14,2017-01-15
14849,2018-12-13,2000-01-01,2000-01-01
14850,2017-03-01,2017-03-02,2017-03-03
14851,2018-12-04,2018-12-05,2000-01-01
14852,2017-12-05,2000-01-01,2000-01-01
14853,2017-08-06,2000-01-01,2000-01-01
14854,2015-12-02,2000-01-01,2000-01-01
14855,2016-03-27,2016-03-28,2000-01-01
14856,2015-08-14,2000-01-01,2000-01-01
14857,2016-09-06,2000-01-01,2000-01-01
14858,2017-06-19,2000-01-01,2000-01-01
14859,2015-08-14,2000-01-01,2000-01-01
14860,2018-09-17,2000-01-01,2000-01-01
14861,2016-12-12,2000-01-01,2000-01-01
14862,2018-06-25,2000-01-01,2000-01-01
14863,2018-03-08,2000-01-01,2000-01-01
14864,2015-10-20,2000-01-01,2000-01-01
14865,2016-03-15,2000-01-01,2000-01-01
14866,2015-07-01,2000-01-01,2000-01-01
14867,2017-11-28,2000-01-01,2000-01-01
14868,2018-10-08,2018-10-09,2000-01-01
14869,2018-10-12,2000-01-01,2000-01-01
14870,2018-02-01,2018-02-02,2018-02-03
14871,2015-09-09,2000-01-01,2000-01-01
14872,2017-12-19,2017-12-20,2000-01-01
14873,2015-12-08,2000-01-01,2000-01-01
14874,2018-06-25,2000-01-01,2000-01-01
14875,2015-06-27,2000-01-01,2000-01-01
14876,2015-06-16,2000-01-01,2000-01-01
14877,2018-10-07,2018-10-08,2018-10-09
14878,2016-03-02,2000-01-01,2000-01-01
14879,2017-01-19,2017-01-20,2000-01-01
14880,2018-04-26,2000-01-01,2000-01-01
14881,2016-03-29,2016-03-30,2000-01-01
14882,2016-12-13,2016-12-14,2016-12-15
14883,2017-09-14,2017-09-15,2000-01-01
14884,2018-02-01,2000-01-01,2000-01-01
14885,2018-12-11,2000-01-01,2000-01-01
14886,2018-09-24,2018-09-25,2000-01-01
14887,2015-11-16,2000-01-01,2000-01-01
14888,2017-09-30,2000-01-01,2000-01-01
14889,2018-02-22,2000-01-01,2000-01-01
14890,2015-07-29,2000-01-01,2000-01-01
14891,2017-01-13,2000-01-01,2017-01-15
14892,2019-01-04,2000-01-01,2000-01-01
14893,2016-01-16,2000-01-01,2000-01-01
14894,2017-08-29,2000-01-01,2000-01-01
14895,2017-06-21,2017-06-22,2017-06-23
14896,2015-12-09,2015-12-10,2000-01-01
14897,2015-06-17,2000-01-01,2000-01-01
14898,2018-10-05,2000-01-01,2000-01-01
14899,2017-09-15,2000-01-01,2000-01-01
14900,2018-04-11,2000-01-01,2000-01-01
14901,2018-10-30,2000-01-01,2000-01-01
14902,2018-08-13,2000-01-01,2000-01-01
14904,2017-06-21,2000-01-01,2000-01-01
14905,2018-11-01,2000-01-01,2000-01-01
14906,2018-05-31,2000-01-01,2000-01-01
14907,2017-02-03,2000-01-01,2000-01-01
14908,2017-12-01,2000-01-01,2000-01-01
14909,2017-07-30,2000-01-01,2000-01-01
14910,2016-03-09,2000-01-01,2000-01-01
14911,2018-06-06,2018-06-07,2018-06-08
14912,2015-06-15,2000-01-01,2000-01-01
14914,2017-04-07,2000-01-01,2000-01-01
14915,2018-10-17,2018-10-18,2018-10-19
14916,2016-05-09,2000-01-01,2000-01-01
14917,2015-06-25,2015-06-26,2015-06-27
14918,2018-12-04,2000-01-01,2018-12-06
14919,2017-07-08,2000-01-01,2000-01-01
14921,2016-04-04,2000-01-01,2000-01-01
14922,2016-05-05,2000-01-01,2000-01-01
14923,2018-09-30,2000-01-01,2000-01-01
14924,2015-11-29,2000-01-01,2000-01-01
14925,2018-06-26,2000-01-01,2000-01-01
14926,2018-03-21,2018-03-22,2000-01-01
14927,2015-06-19,2000-01-01,2000-01-01
14928,2016-05-16,2000-01-01,2000-01-01
14929,2015-12-31,2000-01-01,2000-01-01
14930,2017-07-08,2000-01-01,2000-01-01
14931,2016-07-06,2016-07-07,2016-07-08
14932,2015-06-15,2000-01-01,2000-01-01
14933,2017-12-28,2017-12-29,2000-01-01
14934,2015-07-01,2015-07-02,2015-07-03
14935,2016-09-26,2016-09-27,2016-09-28
14936,2017-01-06,2017-01-07,2017-01-08
14937,2016-10-21,2016-10-22,2016-10-23
14938,2015-06-15,2015-06-16,2000-01-01
14939,2017-09-10,2000-01-01,2017-09-12
14941,2016-07-07,2016-07-08,2000-01-01
14942,2015-07-13,2015-07-14,2000-01-01
14944,2015-08-02,2000-01-01,2000-01-01
14945,2017-10-01,2000-01-01,2017-10-03
14946,2016-10-20,2016-10-21,2000-01-01
14947,2015-06-23,2015-06-24,2000-01-01
14948,2015-11-16,2000-01-01,2000-01-01
14950,2019-01-05,2000-01-01,2000-01-01
14951,2017-10-04,2000-01-01,2000-01-01
14952,2018-05-07,2000-01-01,2000-01-01
14953,2018-01-21,2000-01-01,2000-01-01
14954,2018-01-22,2000-01-01,2000-01-01
14955,2017-09-26,2017-09-27,2000-01-01
14956,2017-10-13,2000-01-01,2017-10-15
14957,2015-08-18,2000-01-01,2000-01-01
14958,2017-12-03,2000-01-01,2000-01-01
14959,2018-07-10,2000-01-01,2000-01-01
14960,2018-08-11,2000-01-01,2000-01-01
14961,2018-06-21,2000-01-01,2000-01-01
14962,2017-07-31,2017-08-01,2017-08-02
14963,2015-06-29,2000-01-01,2000-01-01
14964,2015-06-16,2000-01-01,2000-01-01
14965,2015-08-02,2000-01-01,2000-01-01
14966,2016-10-07,2000-01-01,2000-01-01
14967,2015-12-24,2000-01-01,2000-01-01
14968,2016-01-28,2000-01-01,2000-01-01
14969,2015-07-12,2000-01-01,2000-01-01
14970,2017-02-03,2000-01-01,2000-01-01
14971,2017-03-02,2000-01-01,2000-01-01
14972,2017-12-12,2000-01-01,2000-01-01
14973,2018-05-28,2000-01-01,2000-01-01
14974,2018-03-19,2018-03-20,2000-01-01
14975,2018-04-12,2000-01-01,2000-01-01
14976,2017-09-26,2000-01-01,2000-01-01
14977,2018-12-27,2000-01-01,2000-01-01
14978,2018-06-12,2018-06-13,2018-06-14
14979,2015-11-13,2000-01-01,2000-01-01
14980,2016-03-21,2000-01-01,2000-01-01
14982,2018-07-24,2000-01-01,2000-01-01
14983,2018-12-12,2000-01-01,2000-01-01
14984,2018-02-26,2000-01-01,2000-01-01
14985,2017-01-17,2000-01-01,2017-01-19
14986,2016-09-30,2000-01-01,2000-01-01
14987,2015-06-16,2015-06-17,2000-01-01
14988,2018-12-25,2000-01-01,2000-01-01
14989,2018-10-10,2018-10-11,2018-10-12
14990,2016-05-16,2016-05-17,2000-01-01
14991,2017-03-28,2017-03-29,2000-01-01
14992,2017-10-25,2017-10-26,2017-10-27
14993,2017-12-20,2000-01-01,2000-01-01
14994,2018-02-27,2000-01-01,2000-01-01
14995,2018-04-25,2018-04-26,2000-01-01
14996,2015-10-05,2000-01-01,2000-01-01
14997,2018-12-24,2000-01-01,2000-01-01
14998,2018-11-22,2000-01-01,2000-01-01
14999,2015-10-30,2000-01-01,2000-01-01
15000,2018-07-12,2000-01-01,2000-01-01
15001,2018-01-02,2018-01-03,2000-01-01
